id,question,answer,gpt4_ground_truth,strategy
nq_2902,types of skiing in the winter olympics 2018?,Super-G,No,plausibleqa
nq_2902,types of skiing in the winter olympics 2018?,Giant Slalom,No,plausibleqa
nq_2902,types of skiing in the winter olympics 2018?,Telemark,No,plausibleqa
nq_2902,types of skiing in the winter olympics 2018?,Ski Cross,No,plausibleqa
nq_122,who dies in season 6 of once upon a time?,Hyde,Yes,plausibleqa
nq_122,who dies in season 6 of once upon a time?,The Black Fairy (Fiona),Yes,plausibleqa
nq_122,who dies in season 6 of once upon a time?,Dr. Jekyll,Yes,plausibleqa
nq_122,who dies in season 6 of once upon a time?,Mr. Hyde,Yes,plausibleqa
nq_122,who dies in season 6 of once upon a time?,The Oracle,Yes,plausibleqa
nq_122,who dies in season 6 of once upon a time?,The Dragon,Yes,plausibleqa
nq_122,who dies in season 6 of once upon a time?,Arthur Pendragon,No,plausibleqa
nq_122,who dies in season 6 of once upon a time?,Belle,No,plausibleqa
nq_122,who dies in season 6 of once upon a time?,David Nolan,No,plausibleqa
nq_122,who dies in season 6 of once upon a time?,Emma Swan,No,plausibleqa
nq_122,who dies in season 6 of once upon a time?,Gideon,No,plausibleqa
nq_122,who dies in season 6 of once upon a time?,Hook,No,plausibleqa
nq_122,who dies in season 6 of once upon a time?,Mary Margaret Blanchard,No,plausibleqa
nq_122,who dies in season 6 of once upon a time?,Mr. Gold,No,plausibleqa
nq_122,who dies in season 6 of once upon a time?,Regina Mills,No,plausibleqa
nq_122,who dies in season 6 of once upon a time?,Zelena,No,plausibleqa
nq_474,when did the tradition of self government began in america?,1783,Yes,plausibleqa
nq_474,when did the tradition of self government began in america?,1619 — Virginia House of Burgesses,Yes,plausibleqa
nq_474,when did the tradition of self government began in america?,1620 — Mayflower Compact,Yes,plausibleqa
nq_474,when did the tradition of self government began in america?,1639 — Fundamental Orders of Connecticut,Yes,plausibleqa
nq_474,when did the tradition of self government began in america?,1620,No,plausibleqa
nq_474,when did the tradition of self government began in america?,1619,No,plausibleqa
nq_474,when did the tradition of self government began in america?,1774,No,plausibleqa
nq_474,when did the tradition of self government began in america?,1630,No,plausibleqa
nq_474,when did the tradition of self government began in america?,1754,No,plausibleqa
nq_474,when did the tradition of self government began in america?,1607,No,plausibleqa
nq_474,when did the tradition of self government began in america?,1765,No,plausibleqa
nq_474,when did the tradition of self government began in america?,1643,No,plausibleqa
nq_474,when did the tradition of self government began in america?,1682,No,plausibleqa
nq_474,when did the tradition of self government began in america?,1776,No,plausibleqa
webq_1663,where is english spoken around the world?,Canada,Yes,plausibleqa
webq_1663,where is english spoken around the world?,"Native-majority countries (United States, United Kingdom, Canada, Australia, New Zealand, Ireland)",Yes,plausibleqa
webq_1663,where is english spoken around the world?,"Official or widely used second-language countries (India, Nigeria, Philippines, Pakistan, South Africa, Singapore, Kenya, Ghana, Uganda)",Yes,plausibleqa
webq_1663,where is english spoken around the world?,"Much of Europe as a second language (e.g., Netherlands, Scandinavia, Germany)",Yes,plausibleqa
webq_1663,where is english spoken around the world?,"Caribbean and Pacific nations (e.g., Jamaica, Trinidad and Tobago, Bahamas, Fiji, Papua New Guinea)",Yes,plausibleqa
webq_1663,where is english spoken around the world?,On every continent and in most major international hubs worldwide,Yes,plausibleqa
webq_1663,where is english spoken around the world?,United States,No,plausibleqa
webq_1663,where is english spoken around the world?,United Kingdom,No,plausibleqa
webq_1663,where is english spoken around the world?,Australia,No,plausibleqa
webq_1663,where is english spoken around the world?,New Zealand,No,plausibleqa
webq_1663,where is english spoken around the world?,Ireland,No,plausibleqa
webq_1663,where is english spoken around the world?,South Africa,No,plausibleqa
webq_1663,where is english spoken around the world?,India,No,plausibleqa
webq_1663,where is english spoken around the world?,Singapore,No,plausibleqa
webq_1663,where is english spoken around the world?,Philippines,No,plausibleqa
webq_1663,where is english spoken around the world?,Jamaica,No,plausibleqa
nq_1085,where is the oldest house in america located?,Taos Pueblo,Yes,plausibleqa
nq_1085,where is the oldest house in america located?,"Taos Pueblo, Taos, New Mexico",Yes,plausibleqa
nq_1085,where is the oldest house in america located?,"Acoma Pueblo (Sky City), near Grants, New Mexico",Yes,plausibleqa
nq_1085,where is the oldest house in america located?,"Fairbanks House, Dedham, Massachusetts",Yes,plausibleqa
nq_1085,where is the oldest house in america located?,"Acoma Pueblo, New Mexico",No,plausibleqa
nq_1085,where is the oldest house in america located?,"Cahokia Mounds, Illinois",No,plausibleqa
nq_1085,where is the oldest house in america located?,"Ocmulgee National Monument, Georgia",No,plausibleqa
nq_1085,where is the oldest house in america located?,"Mesa Verde, Colorado",No,plausibleqa
nq_1085,where is the oldest house in america located?,"Chaco Culture National Historical Park, New Mexico",No,plausibleqa
nq_1085,where is the oldest house in america located?,"Hopi Tribe, Arizona",No,plausibleqa
nq_1085,where is the oldest house in america located?,"Zuni Pueblo, New Mexico",No,plausibleqa
nq_1085,where is the oldest house in america located?,"Jamestown, Virginia",No,plausibleqa
nq_1085,where is the oldest house in america located?,"St. Augustine, Florida",No,plausibleqa
nq_1085,where is the oldest house in america located?,"Kuakata, Louisiana",No,plausibleqa
webq_930,who founded the kkk?,David Duke,Yes,plausibleqa
webq_930,who founded the kkk?,John C. Lester,Yes,plausibleqa
webq_930,who founded the kkk?,John B. Kennedy,Yes,plausibleqa
webq_930,who founded the kkk?,James R. Crowe,Yes,plausibleqa
webq_930,who founded the kkk?,Frank O. McCord,Yes,plausibleqa
webq_930,who founded the kkk?,Richard R. Reed,Yes,plausibleqa
webq_930,who founded the kkk?,J. Calvin Jones,Yes,plausibleqa
webq_930,who founded the kkk?,William Joseph Simmons,Yes,plausibleqa
webq_930,who founded the kkk?,Nathan Bedford Forrest,No,plausibleqa
webq_930,who founded the kkk?,John C. Calhoun,No,plausibleqa
webq_930,who founded the kkk?,Jefferson Davis,No,plausibleqa
webq_930,who founded the kkk?,Alexander Stephens,No,plausibleqa
webq_930,who founded the kkk?,John Wilkes Booth,No,plausibleqa
webq_930,who founded the kkk?,Wade Hampton,No,plausibleqa
webq_930,who founded the kkk?,Benjamin F. Butler,No,plausibleqa
webq_930,who founded the kkk?,James Longstreet,No,plausibleqa
webq_930,who founded the kkk?,D.W. Griffith,No,plausibleqa
webq_930,who founded the kkk?,Asa Earl Carter,No,plausibleqa
nq_3278,how do you say evil eye in greek?,matiasma,Yes,plausibleqa
nq_3278,how do you say evil eye in greek?,το κακό μάτι,Yes,plausibleqa
nq_3278,how do you say evil eye in greek?,το μάτι,Yes,plausibleqa
nq_3278,how do you say evil eye in greek?,βασκανία,Yes,plausibleqa
nq_3278,how do you say evil eye in greek?,Kakomati,No,plausibleqa
nq_3278,how do you say evil eye in greek?,Poniria Mati,No,plausibleqa
nq_3278,how do you say evil eye in greek?,Vaskania,No,plausibleqa
nq_3278,how do you say evil eye in greek?,Ophthalmos tou Kakou,No,plausibleqa
nq_3278,how do you say evil eye in greek?,To Kako Mati,No,plausibleqa
nq_3278,how do you say evil eye in greek?,O Satanas Ophthalmos,No,plausibleqa
nq_3278,how do you say evil eye in greek?,To Poniro Vlema,No,plausibleqa
nq_3278,how do you say evil eye in greek?,O Kakos Blepos,No,plausibleqa
nq_3278,how do you say evil eye in greek?,To Vaskano Mati,No,plausibleqa
nq_3278,how do you say evil eye in greek?,O Phthasikos Ophthalmos,No,plausibleqa
nq_442,what is the enrollment at university of miami?,"16,801",Yes,plausibleqa
nq_442,what is the enrollment at university of miami?,"Total enrollment about 19,000",Yes,plausibleqa
nq_442,what is the enrollment at university of miami?,"Undergraduate enrollment about 12,000",Yes,plausibleqa
nq_442,what is the enrollment at university of miami?,"Graduate/professional enrollment about 6,000",Yes,plausibleqa
nq_442,what is the enrollment at university of miami?,"15,000",No,plausibleqa
nq_442,what is the enrollment at university of miami?,"20,500",No,plausibleqa
nq_442,what is the enrollment at university of miami?,"12,200",No,plausibleqa
nq_442,what is the enrollment at university of miami?,"18,000",No,plausibleqa
nq_442,what is the enrollment at university of miami?,"22,000",No,plausibleqa
nq_442,what is the enrollment at university of miami?,"14,500",No,plausibleqa
nq_442,what is the enrollment at university of miami?,"10,800",No,plausibleqa
nq_442,what is the enrollment at university of miami?,"25,000",No,plausibleqa
nq_442,what is the enrollment at university of miami?,"17,200",No,plausibleqa
nq_442,what is the enrollment at university of miami?,"13,400",No,plausibleqa
webq_109,what was the book written by charles darwin?,On evolution,Yes,plausibleqa
webq_109,what was the book written by charles darwin?,On the Origin of Species,Yes,plausibleqa
webq_109,what was the book written by charles darwin?,The Descent of Man,Yes,plausibleqa
webq_109,what was the book written by charles darwin?,The Voyage of the Beagle,Yes,plausibleqa
webq_109,what was the book written by charles darwin?,The Origin of Species,No,plausibleqa
webq_109,what was the book written by charles darwin?,The Naturalist's Companion,No,plausibleqa
webq_109,what was the book written by charles darwin?,The Zoology of the Pacific,No,plausibleqa
webq_109,what was the book written by charles darwin?,The Geology of South America,No,plausibleqa
webq_109,what was the book written by charles darwin?,The Botany of the Tropics,No,plausibleqa
webq_109,what was the book written by charles darwin?,The Anatomy of Animals,No,plausibleqa
webq_109,what was the book written by charles darwin?,The History of Science,No,plausibleqa
webq_109,what was the book written by charles darwin?,The Philosophy of Nature,No,plausibleqa
webq_427,where is giza pyramids located?,Egypt,Yes,plausibleqa
webq_427,where is giza pyramids located?,"Giza, Egypt",Yes,plausibleqa
webq_427,where is giza pyramids located?,"the Giza Plateau near Cairo, Egypt",Yes,plausibleqa
webq_427,where is giza pyramids located?,"the west bank of the Nile near Cairo, Egypt",Yes,plausibleqa
webq_427,where is giza pyramids located?,Sudan,No,plausibleqa
webq_427,where is giza pyramids located?,Turkey,No,plausibleqa
webq_427,where is giza pyramids located?,Jordan,No,plausibleqa
webq_427,where is giza pyramids located?,Israel,No,plausibleqa
webq_427,where is giza pyramids located?,Saudi Arabia,No,plausibleqa
webq_427,where is giza pyramids located?,Libya,No,plausibleqa
webq_427,where is giza pyramids located?,Iraq,No,plausibleqa
webq_427,where is giza pyramids located?,Tunisia,No,plausibleqa
webq_427,where is giza pyramids located?,Lebanon,No,plausibleqa
webq_427,where is giza pyramids located?,Algeria,No,plausibleqa
webq_223,where is the seychelles on world map?,Africa,Yes,plausibleqa
webq_223,where is the seychelles on world map?,In the western Indian Ocean off the coast of East Africa,Yes,plausibleqa
webq_223,where is the seychelles on world map?,Northeast of Madagascar,Yes,plausibleqa
webq_223,where is the seychelles on world map?,"East of Kenya and Tanzania (around 4–10°S, 55–56°E)",Yes,plausibleqa
webq_223,where is the seychelles on world map?,Asia,No,plausibleqa
webq_223,where is the seychelles on world map?,Oceania,No,plausibleqa
webq_223,where is the seychelles on world map?,Europe,No,plausibleqa
webq_223,where is the seychelles on world map?,North America,No,plausibleqa
