id,question,answer,gpt4_ground_truth,strategy
webq_365,what bible do catholics follow?,The 73-book Catholic Bible (including the deuterocanonical books),Yes,plausibleqa
webq_365,what bible do catholics follow?,Nova Vulgata (official Latin edition of the Vulgate),Yes,plausibleqa
webq_365,what bible do catholics follow?,"New American Bible, Revised Edition (NABRE, used in U.S. Catholic liturgy)",Yes,plausibleqa
webq_365,what bible do catholics follow?,The Douay-Rheims Bible,No,plausibleqa
webq_365,what bible do catholics follow?,The Vulgate,No,plausibleqa
webq_365,what bible do catholics follow?,The Septuagint,No,plausibleqa
webq_365,what bible do catholics follow?,The New American Bible,No,plausibleqa
webq_365,what bible do catholics follow?,The Jerusalem Bible,No,plausibleqa
webq_365,what bible do catholics follow?,The Nova Vulgata,No,plausibleqa
webq_365,what bible do catholics follow?,The Clementine Vulgate,No,plausibleqa
webq_365,what bible do catholics follow?,The Greek New Testament,No,plausibleqa
webq_365,what bible do catholics follow?,The Latin Vulgate with Apocrypha,No,plausibleqa
webq_365,what bible do catholics follow?,The Catholic Encyclopedia Bible,No,plausibleqa
webq_604,what money to take to turkey?,Turkish lira,Yes,plausibleqa
webq_604,what money to take to turkey?,Turkish lira (TRY),Yes,plausibleqa
webq_604,what money to take to turkey?,Euros (EUR),Yes,plausibleqa
webq_604,what money to take to turkey?,US dollars (USD),Yes,plausibleqa
webq_604,what money to take to turkey?,Credit/debit card for ATM withdrawals and payments,Yes,plausibleqa
webq_604,what money to take to turkey?,Euro,No,plausibleqa
webq_604,what money to take to turkey?,US Dollar,No,plausibleqa
webq_604,what money to take to turkey?,British Pound,No,plausibleqa
webq_604,what money to take to turkey?,Credit Card,No,plausibleqa
webq_604,what money to take to turkey?,Debit Card,No,plausibleqa
webq_604,what money to take to turkey?,Russian Ruble,No,plausibleqa
webq_604,what money to take to turkey?,Iranian Rial,No,plausibleqa
webq_604,what money to take to turkey?,Bitcoin,No,plausibleqa
webq_604,what money to take to turkey?,Swiss Franc,No,plausibleqa
webq_604,what money to take to turkey?,Polish Zloty,No,plausibleqa
trivia_6691,Which is the smallest marine mammal?,Enhydra,Yes,plausibleqa
trivia_6691,Which is the smallest marine mammal?,marine otter (Lontra felina),Yes,plausibleqa
trivia_6691,Which is the smallest marine mammal?,sea otter (Enhydra lutris),Yes,plausibleqa
trivia_6691,Which is the smallest marine mammal?,vaquita (Phocoena sinus),Yes,plausibleqa
trivia_6691,Which is the smallest marine mammal?,Phocoena,No,plausibleqa
trivia_6691,Which is the smallest marine mammal?,Neophoca,No,plausibleqa
trivia_6691,Which is the smallest marine mammal?,Otaria,No,plausibleqa
trivia_6691,Which is the smallest marine mammal?,Phocidae,No,plausibleqa
trivia_6691,Which is the smallest marine mammal?,Stenella,No,plausibleqa
trivia_6691,Which is the smallest marine mammal?,Cephalorhynchus,No,plausibleqa
trivia_6691,Which is the smallest marine mammal?,Sotalia,No,plausibleqa
trivia_6691,Which is the smallest marine mammal?,Pontoporia,No,plausibleqa
trivia_6691,Which is the smallest marine mammal?,Inia,No,plausibleqa
trivia_6691,Which is the smallest marine mammal?,Platanista,No,plausibleqa
webq_930,who founded the kkk?,David Duke,Yes,plausibleqa
webq_930,who founded the kkk?,John C. Lester,Yes,plausibleqa
webq_930,who founded the kkk?,John B. Kennedy,Yes,plausibleqa
webq_930,who founded the kkk?,James R. Crowe,Yes,plausibleqa
webq_930,who founded the kkk?,Frank O. McCord,Yes,plausibleqa
webq_930,who founded the kkk?,Richard R. Reed,Yes,plausibleqa
webq_930,who founded the kkk?,J. Calvin Jones,Yes,plausibleqa
webq_930,who founded the kkk?,William Joseph Simmons,Yes,plausibleqa
webq_930,who founded the kkk?,Nathan Bedford Forrest,No,plausibleqa
webq_930,who founded the kkk?,John C. Calhoun,No,plausibleqa
webq_930,who founded the kkk?,Jefferson Davis,No,plausibleqa
webq_930,who founded the kkk?,Alexander Stephens,No,plausibleqa
webq_930,who founded the kkk?,John Wilkes Booth,No,plausibleqa
webq_930,who founded the kkk?,Wade Hampton,No,plausibleqa
webq_930,who founded the kkk?,Benjamin F. Butler,No,plausibleqa
webq_930,who founded the kkk?,James Longstreet,No,plausibleqa
webq_930,who founded the kkk?,D.W. Griffith,No,plausibleqa
webq_930,who founded the kkk?,Asa Earl Carter,No,plausibleqa
trivia_3245,Plovers or dotterels are a type of birds classed as a?,Waders,Yes,plausibleqa
trivia_3245,Plovers or dotterels are a type of birds classed as a?,wader,Yes,plausibleqa
trivia_3245,Plovers or dotterels are a type of birds classed as a?,wading bird,Yes,plausibleqa
trivia_3245,Plovers or dotterels are a type of birds classed as a?,shorebird,Yes,plausibleqa
trivia_3245,Plovers or dotterels are a type of birds classed as a?,Shorebirds,No,plausibleqa
trivia_3245,Plovers or dotterels are a type of birds classed as a?,Waterfowl,No,plausibleqa
trivia_3245,Plovers or dotterels are a type of birds classed as a?,Songbirds,No,plausibleqa
trivia_3245,Plovers or dotterels are a type of birds classed as a?,Gamebirds,No,plausibleqa
trivia_3245,Plovers or dotterels are a type of birds classed as a?,Seabirds,No,plausibleqa
trivia_3245,Plovers or dotterels are a type of birds classed as a?,Marshbirds,No,plausibleqa
trivia_3245,Plovers or dotterels are a type of birds classed as a?,Grasslands birds,No,plausibleqa
trivia_3245,Plovers or dotterels are a type of birds classed as a?,Coastal birds,No,plausibleqa
trivia_3245,Plovers or dotterels are a type of birds classed as a?,Migratory birds,No,plausibleqa
trivia_3245,Plovers or dotterels are a type of birds classed as a?,Terrestrial birds,No,plausibleqa
webq_1876,what type of political system is brazil?,Federal republic,Yes,plausibleqa
webq_1876,what type of political system is brazil?,federal presidential constitutional republic,Yes,plausibleqa
webq_1876,what type of political system is brazil?,federal presidential republic,Yes,plausibleqa
webq_1876,what type of political system is brazil?,presidential representative democratic republic,Yes,plausibleqa
webq_1876,what type of political system is brazil?,Constitutional Monarchy,No,plausibleqa
webq_1876,what type of political system is brazil?,Parliamentary Democracy,No,plausibleqa
webq_1876,what type of political system is brazil?,Presidential Dictatorship,No,plausibleqa
webq_1876,what type of political system is brazil?,Confederation,No,plausibleqa
webq_1876,what type of political system is brazil?,Absolute Monarchy,No,plausibleqa
webq_1876,what type of political system is brazil?,Theocratic Republic,No,plausibleqa
webq_1876,what type of political system is brazil?,Oligarchy,No,plausibleqa
webq_1876,what type of political system is brazil?,Direct Democracy,No,plausibleqa
webq_1876,what type of political system is brazil?,Authoritarian Regime,No,plausibleqa
webq_1876,what type of political system is brazil?,Unitary State,No,plausibleqa
webq_1163,which of the following was a contribution thomas hunt morgan made to genetics?,Chromosome,Yes,plausibleqa
webq_1163,which of the following was a contribution thomas hunt morgan made to genetics?,Provided experimental evidence that genes are located on chromosomes,Yes,plausibleqa
webq_1163,which of the following was a contribution thomas hunt morgan made to genetics?,Discovered and characterized sex-linked inheritance using the Drosophila white-eye mutation,Yes,plausibleqa
webq_1163,which of the following was a contribution thomas hunt morgan made to genetics?,"Demonstrated genetic linkage and crossing over, enabling mapping of genes on chromosomes",Yes,plausibleqa
webq_1163,which of the following was a contribution thomas hunt morgan made to genetics?,Gene,No,plausibleqa
webq_1163,which of the following was a contribution thomas hunt morgan made to genetics?,Mutation,No,plausibleqa
webq_1163,which of the following was a contribution thomas hunt morgan made to genetics?,Genetic Linkage,No,plausibleqa
webq_1163,which of the following was a contribution thomas hunt morgan made to genetics?,Mendelian Inheritance,No,plausibleqa
webq_1163,which of the following was a contribution thomas hunt morgan made to genetics?,Epigenetics,No,plausibleqa
webq_1163,which of the following was a contribution thomas hunt morgan made to genetics?,Genetic Drift,No,plausibleqa
webq_1163,which of the following was a contribution thomas hunt morgan made to genetics?,DNA,No,plausibleqa
webq_1163,which of the following was a contribution thomas hunt morgan made to genetics?,Genotype,No,plausibleqa
webq_1163,which of the following was a contribution thomas hunt morgan made to genetics?,Phenotype,No,plausibleqa
webq_1163,which of the following was a contribution thomas hunt morgan made to genetics?,Meiosis,No,plausibleqa
nq_3137,who can be called a man of god?,prophets,Yes,plausibleqa
nq_3137,who can be called a man of god?,A devout or righteous person who lives according to God's will,Yes,plausibleqa
nq_3137,who can be called a man of god?,"An ordained religious leader or clergy member (e.g., pastor, priest, imam)",Yes,plausibleqa
nq_3137,who can be called a man of god?,"A prophet or messenger believed to speak for God (e.g., Moses, Elijah)",Yes,plausibleqa
nq_3137,who can be called a man of god?,Saints,No,plausibleqa
nq_3137,who can be called a man of god?,Pastors,No,plausibleqa
nq_3137,who can be called a man of god?,Monks,No,plausibleqa
nq_3137,who can be called a man of god?,Evangelists,No,plausibleqa
nq_3137,who can be called a man of god?,Clergymen,No,plausibleqa
nq_3137,who can be called a man of god?,Theologians,No,plausibleqa
nq_3137,who can be called a man of god?,Missionaries,No,plausibleqa
nq_3137,who can be called a man of god?,Bishops,No,plausibleqa
nq_3137,who can be called a man of god?,Friars,No,plausibleqa
nq_3137,who can be called a man of god?,Apostles,No,plausibleqa
webq_132,who inspired obama?,Saul Alinsky,Yes,plausibleqa
webq_132,who inspired obama?,Martin Luther King Jr.,Yes,plausibleqa
webq_132,who inspired obama?,Abraham Lincoln,Yes,plausibleqa
webq_132,who inspired obama?,Nelson Mandela,Yes,plausibleqa
webq_132,who inspired obama?,Mahatma Gandhi,Yes,plausibleqa
webq_132,who inspired obama?,Ann Dunham,Yes,plausibleqa
webq_132,who inspired obama?,Malcolm X,No,plausibleqa
webq_132,who inspired obama?,Reinhold Niebuhr,No,plausibleqa
webq_132,who inspired obama?,W.E.B. Du Bois,No,plausibleqa
webq_132,who inspired obama?,Ella Baker,No,plausibleqa
webq_132,who inspired obama?,Frederick Douglass,No,plausibleqa
webq_132,who inspired obama?,Bayard Rustin,No,plausibleqa
webq_132,who inspired obama?,Harold Washington,No,plausibleqa
webq_1811,what type of art leonardo da vinci do?,Drawing,Yes,plausibleqa
webq_1811,what type of art leonardo da vinci do?,High Renaissance art,Yes,plausibleqa
webq_1811,what type of art leonardo da vinci do?,Painting,Yes,plausibleqa
webq_1811,what type of art leonardo da vinci do?,Drawing (sketches and anatomical studies),Yes,plausibleqa
webq_1811,what type of art leonardo da vinci do?,Sculpture,Yes,plausibleqa
webq_1811,what type of art leonardo da vinci do?,Architecture,Yes,plausibleqa
webq_1811,what type of art leonardo da vinci do?,Printmaking,No,plausibleqa
webq_1811,what type of art leonardo da vinci do?,Mosaic,No,plausibleqa
webq_1811,what type of art leonardo da vinci do?,Tapestry,No,plausibleqa
webq_1811,what type of art leonardo da vinci do?,Illuminated Manuscript,No,plausibleqa
webq_1811,what type of art leonardo da vinci do?,Stained Glass,No,plausibleqa
webq_1811,what type of art leonardo da vinci do?,Ceramics,No,plausibleqa
webq_1811,what type of art leonardo da vinci do?,Metalwork,No,plausibleqa
nq_67,when does the miz and maryse show start?,2018,Yes,plausibleqa
nq_67,when does the miz and maryse show start?,"July 24, 2018 at 10/9c on USA (series premiere)",Yes,plausibleqa
nq_67,when does the miz and maryse show start?,"January 29, 2020 at 10/9c on USA (Season 2 premiere)",Yes,plausibleqa
nq_67,when does the miz and maryse show start?,"June 6, 2022 at 11/10c on USA (Season 3 premiere)",Yes,plausibleqa
nq_67,when does the miz and maryse show start?,2015,No,plausibleqa
nq_67,when does the miz and maryse show start?,2016,No,plausibleqa
nq_67,when does the miz and maryse show start?,2017,No,plausibleqa
nq_67,when does the miz and maryse show start?,2019,No,plausibleqa
nq_67,when does the miz and maryse show start?,2020,No,plausibleqa
nq_67,when does the miz and maryse show start?,2021,No,plausibleqa
nq_67,when does the miz and maryse show start?,2022,No,plausibleqa
nq_67,when does the miz and maryse show start?,2023,No,plausibleqa
nq_67,when does the miz and maryse show start?,2024,No,plausibleqa
nq_67,when does the miz and maryse show start?,2025,No,plausibleqa
nq_674,who has played raoul in phantom of the opera?,Steve Barton,Yes,plausibleqa
nq_674,who has played raoul in phantom of the opera?,Patrick Wilson,Yes,plausibleqa
nq_674,who has played raoul in phantom of the opera?,Hadley Fraser,Yes,plausibleqa
